,date,tic,open,high,low,close,volume,day,close_20_sma,close_60_sma,turbulence,close_ma60_diff,open_z,high_z,low_z,close_z,close_60_sma_z,close_20_sma_z
15,2024-06-11,000300.SH,3555.8186,3565.3113,3525.8945,3542.8771,13452230600.0,1.0,3621.8680550000004,3585.71544,0.9068260997768117,-0.011946943564489821,0.5865866075165692,0.6553105814239568,0.3699461292962402,0.4928944747911622,0.8030297324518755,1.0647625766314994
16,2024-06-12,000300.SH,3539.0947,3551.1706,3531.5657,3544.1225,12281372900.0,2.0,3616.22191,3584.8259166666667,0.005192859340482196,-0.011354363534761153,0.4568886662554724,0.5443342334457957,0.40236869876849807,0.49329662116728024,0.7880434604919502,1.0153921835301503
17,2024-06-13,000300.SH,3548.2162,3551.0771,3520.1802,3526.1306,12324546200.0,3.0,3611.225645,3584.05541,0.28829237702543037,-0.016161806493945913,0.5165918490459037,0.5373121249194928,0.3135390843942494,0.35663528823157414,0.7761599284235333,0.9729423272316778
18,2024-06-14,000300.SH,3514.7998,3547.1473,3503.5233,3541.5331,17151694200.0,4.0,3606.2843400000006,3583.71058,0.273243806597073,-0.01176922049324637,0.2675546306890156,0.5017532102686004,0.1859118365741953,0.46110593720342724,0.7664743862720171,0.9299102786213659
19,2024-06-17,000300.SH,3521.4365,3540.7932,3520.7381,3536.1986,13743343800.0,0.0,3599.1957899999993,3583.14734,0.01892196232221979,-0.013102654048270261,0.30613011298511694,0.446538633742794,0.3010640991037669,0.4132105876671096,0.7537646663497707,0.870175992916459
20,2024-06-18,000300.SH,3533.4875,3551.7085,3532.7845,3545.5902,12367183800.0,1.0,3591.9271849999996,3582.18171,0.1062376681469696,-0.010214867073284159,0.38286680693184577,0.515392439038588,0.3777537220643283,0.47089259957211016,0.7370312852913432,0.8079124243372472
21,2024-06-19,000300.SH,3543.3599,3543.3599,3524.8449,3528.749,10664279700.0,2.0,3584.5565799999995,3581.367021666667,0.2565006547310485,-0.014692161218980617,0.445049636887143,0.445049636887143,0.30986180461080215,0.33836770879605904,0.7225597848309665,0.7458484414338383
22,2024-06-20,000300.SH,3525.1687,3533.9865,3500.131,3503.2817,11161739600.0,3.0,3575.498115,3579.9986533333336,0.6068420151860655,-0.021429324634494613,0.30322645586387426,0.36794766587872374,0.11945383230824229,0.1425794550705866,0.7056693469241322,0.6726361315357614
23,2024-06-21,000300.SH,3496.3428,3505.5123,3473.8283,3495.6198,10918661500.0,4.0,3568.18952,3578.5741466666664,0.043938628347706336,-0.023180837749005673,0.08218615347494956,0.1498345682953567,-0.08391562257325876,0.07685218718287785,0.6888517568936067,0.6122386882964402
24,2024-06-24,000300.SH,3473.6392,3505.7752,3471.2164,3476.8102,11799018400.0,0.0,3561.95626,3577.4376116666667,0.32992810616106893,-0.028128348440935143,-0.09712463532419834,0.14190479351723337,-0.1151455620169133,-0.07353855370681789,0.6749339611200124,0.5597827709726165
25,2024-06-25,000300.SH,3475.1648,3483.2189,3440.6464,3457.9023,11844811800.0,1.0,3553.0659800000003,3576.3065933333337,0.3371221854292232,-0.03310798172451248,-0.09416885042854732,-0.03393078863462436,-0.35233816943717505,-0.22327819122610454,0.6622888042767164,0.488468079167513
26,2024-06-26,000300.SH,3451.5389,3487.3964,3442.2982,3480.2648,10589886100.0,2.0,3546.6205999999997,3575.2485616666663,0.5965392077452832,-0.026567037236255264,-0.28129584272362307,-0.011664090750718715,-0.3507816164238522,-0.06529041167019176,0.6489433767188482,0.43367439646098194
27,2024-06-27,000300.SH,3467.2888,3471.1423,3452.5775,3454.1175,11491810100.0,3.0,3538.6503599999996,3574.43741,0.6568936845287253,-0.03366121607372058,-0.17031453678151579,-0.14120699111020008,-0.2814368506869021,-0.2698044073668494,0.6390361987038519,0.3687174774591071
28,2024-06-28,000300.SH,3443.6744,3484.678,3443.6744,3461.657,13540915300.0,4.0,3532.017605,3573.4489466666664,0.08422741024613802,-0.03128404752247725,-0.359602642685465,-0.047886215584623575,-0.359602642685465,-0.2228958212848154,0.6269658053426276,0.3119976124442608
29,2024-07-01,000300.SH,3458.2636,3479.9548,3443.8086,3478.1827,12182977000.0,0.0,3526.9305050000003,3572.4605866666666,0.3419751124578468,-0.02639018244694871,-0.25918719654277217,-0.09332107733050177,-0.3697202584855628,-0.1068717960485114,0.6140430076015607,0.2658880897792287
30,2024-07-02,000300.SH,3472.4527,3488.3189,3464.5237,3471.7857,12165012100.0,1.0,3521.0823750000004,3570.3962383333333,0.02723820763639423,-0.02761893407644999,-0.15454939286439895,-0.03305693800691482,-0.2152642253110417,-0.15965682043936522,0.5954349076955642,0.2178232354064883
31,2024-07-03,000300.SH,3471.5556,3478.7047,3454.9942,3463.4141,10385710800.0,2.0,3513.46951,3568.4418749999995,0.049832834519541944,-0.02943239057242584,-0.16359867761544766,-0.10881608634969073,-0.29050645719452145,-0.22598589653673745,0.5788278099965544,0.15758197447779862
32,2024-07-04,000300.SH,3468.2958,3483.3098,3444.928,3445.8128,10442990900.0,3.0,3506.0204699999995,3566.4087033333335,0.2734533133737963,-0.033814381178640225,-0.19281156746808165,-0.07750026044368968,-0.37228216559546695,-0.36548667841981675,0.5607202774316407,0.09692341353390233
33,2024-07-05,000300.SH,3443.3588,3451.0386,3399.6693,3431.0605,11660965900.0,4.0,3497.961225,3564.6529166666664,0.18786153629851182,-0.037476977363504346,-0.3886160282483262,-0.329495542291021,-0.7249456815246771,-0.48329056045603114,0.5451279652274797,0.03172329054218375
34,2024-07-08,000300.SH,3420.8033,3428.0418,3395.9123,3401.7604,11552821800.0,0.0,3489.3435299999996,3562.4574716666666,0.8428686582761037,-0.04510848843663127,-0.5676155209923092,-0.511709681201317,-0.7598587009657294,-0.714691478242553,0.5264364824507294,-0.03825182442288622
35,2024-07-09,000300.SH,3396.8044,3448.9279,3384.8086,3439.8111,13162944300.0,1.0,3484.19023,3561.375846666667,1.7829160138108868,-0.0341342087722776,-0.7647886722083055,-0.35973123514615923,-0.8580093500889187,-0.4305788881665485,0.5141140952652826,-0.0857038000230458
36,2024-07-10,000300.SH,3425.8818,3447.505,3423.6483,3428.9657,12720345600.0,2.0,3478.4323900000004,3560.1211966666665,0.10213845274662053,-0.036840177460662545,-0.5536611984021662,-0.38391370382951073,-0.5711947285516387,-0.5294518168808083,0.5001514314172639,-0.1411260051460851
37,2024-07-11,000300.SH,3451.0442,3473.9837,3438.118,3468.169,14589246600.0,3.0,3475.53431,3559.993365,1.8572317932355726,-0.025793409027884507,-0.3715920864561351,-0.1895666434713477,-0.4741617711096757,-0.23570641736893438,0.4929219623220572,-0.17726251861480785
38,2024-07-12,000300.SH,3459.9564,3479.0958,3457.3633,3472.4014,13087458900.0,4.0,3472.077725,3558.7154566666663,0.03308478223839493,-0.02425427312683036,-0.317882501828068,-0.16402824358847634,-0.33872743307152875,-0.21784194445470514,0.4760034824709031,-0.2204438430009351
39,2024-07-15,000300.SH,3462.6113,3481.4613,3460.7915,3476.2467,11851708300.0,0.0,3469.0801300000007,3558.134325,0.027632317885792682,-0.023014202815403784,-0.31215543509642374,-0.1589002585155365,-0.3269508605787544,-0.2012962502289936,0.46447045688848715,-0.2595622423154235
40,2024-07-16,000300.SH,3466.8523,3500.2943,3464.3655,3498.2827,12065901700.0,1.0,3466.714755,3557.0156533333334,0.5906645096991403,-0.016511862487389853,-0.29610545793781856,-0.020562566135064624,-0.3165952630731312,-0.03713699592844927,0.44678884001386326,-0.29723874981788023
41,2024-07-17,000300.SH,3494.209,3514.4753,3486.2229,3501.5836,13180206200.0,2.0,3465.3564850000002,3555.8786833333334,0.023458501619288558,-0.015269104536051384,-0.08709500884843775,0.08230304679132543,-0.15384768753890585,-0.025453618899557075,0.42837769453533187,-0.3282618691691167
42,2024-07-18,000300.SH,3483.2975,3522.7995,3475.7236,3520.931,12376819900.0,3.0,3466.23895,3555.533168333334,0.463840747975629,-0.009731921119879092,-0.196039795855116,0.1382548074909752,-0.260135636477947,0.12244220391768308,0.4152708743117521,-0.3404016308485223
43,2024-07-19,000300.SH,3500.8052,3545.3383,3493.0734,3539.0156,13244797500.0,4.0,3468.40874,3555.6683533333335,0.3975657869305986,-0.004683438295847202,-0.07140128747405848,0.314479260906045,-0.13839754922015543,0.2596928897968529,0.4039894599504068,-0.35211751316627465
44,2024-07-22,000300.SH,3538.4012,3540.1874,3494.0143,3514.9249,13212633700.0,0.0,3470.314475,3555.8133533333335,0.5642592770852036,-0.011499043754645706,0.24127537033098856,0.25703039632813585,-0.15023552622750114,0.03420465214891222,0.3948577958337239,-0.3592778277630712
45,2024-07-23,000300.SH,3509.7887,3509.7887,3439.8779,3439.8779,12889766000.0,1.0,3469.4132550000004,3554.4509533333335,5.878744556768129,-0.03223368526885647,-0.024024823687490954,-0.024024823687490954,-0.6517188438707563,-0.6517188438707563,0.3769751555037563,-0.38653570024358924
46,2024-07-24,000300.SH,3432.3459,3451.4196,3408.4129,3418.1663,12703626300.0,2.0,3466.30833,3552.5823700000005,0.4532304453563836,-0.037836158602566235,-0.7543538747309411,-0.578412717021247,-0.9751185783524736,-0.8851504815696938,0.3547410429162181,-0.44107489619849394
47,2024-07-25,000300.SH,3404.611,3415.8557,3383.7991,3399.2716,13102224200.0,3.0,3463.5660350000007,3549.4990866666662,0.33442778831565695,-0.042323573833553174,-1.0483458611895735,-0.9420570750843676,-1.2450671243217928,-1.0988157131669594,0.32118634979921007,-0.4910825189092181
48,2024-07-26,000300.SH,3403.7084,3420.8201,3388.6601,3409.2931,12419555800.0,4.0,3460.94784,3545.9220983333335,0.1500163633580077,-0.038531302872545456,-1.0860857533715353,-0.9214915426167666,-1.2308325091994765,-1.0323675787423552,0.28184095383417046,-0.5355103896820745
49,2024-07-29,000300.SH,3404.3663,3408.5024,3388.8444,3390.742,10978778600.0,0.0,3456.5758049999995,3542.361226666667,0.32160360251867065,-0.0428017406935484,-1.0896850254124688,-1.0496769123178018,-1.2398269297774895,-1.2214716203293488,0.24512714851240328,-0.5846673080805135
50,2024-07-30,000300.SH,3380.6893,3380.6893,3352.8043,3369.3821,10495216400.0,1.0,3451.455625,3537.552983333333,0.43890682350311067,-0.04753876030285508,-1.3277376412412345,-1.3277376412412345,-1.5987240485731875,-1.4376210016494786,0.19666350587573572,-0.6400305524180241
51,2024-07-31,000300.SH,3364.0268,3445.0042,3364.0268,3442.0844,17195917700.0,2.0,3450.38914,3533.937596666667,6.410123409834068,-0.02599174268196078,-1.5252662643818446,-0.7255255725660621,-1.5252662643818446,-0.7543618018345181,0.15278931746162563,-0.6723433804854719
52,2024-08-01,000300.SH,3443.1397,3448.3361,3419.1872,3419.2666,13632346400.0,3.0,3449.06183,3530.4216516666665,0.49572299466145564,-0.03148492237866028,-0.7793817735926692,-0.7266333658569547,-1.0225224548892913,-1.0217164692888332,0.10661314105639863,-0.7192665153554445
53,2024-08-02,000300.SH,3393.9167,3419.1023,3380.9645,3384.3919,11661525500.0,4.0,3446.7284,3525.7521666666667,1.2204840525549348,-0.0400936481024167,-1.3372725469896651,-1.0729307555284036,-1.4732156157021288,-1.4372424780340032,0.04643971068131779,-0.7829740832598057
54,2024-08-05,000300.SH,3362.1117,3409.0314,3343.3205,3343.3205,14281251600.0,0.0,3443.8064050000003,3520.3695566666665,1.7440105077742771,-0.05029274734278444,-1.7313639510662833,-1.2244766264247675,-1.9343708137445128,-1.9343708137445128,-0.021657760078974606,-0.8487920152945692
55,2024-08-06,000300.SH,3367.3517,3376.7956,3318.6251,3342.9789,11934027900.0,1.0,3438.964795,3515.007693333333,0.0019216652362065221,-0.04894122811156511,-1.7651011749356336,-1.6585080801765757,-2.3150772537893736,-2.0401964406567488,-0.09851117619325363,-0.9568057227046088
56,2024-08-07,000300.SH,3338.5909,3362.3839,3329.9658,3341.489,9508437700.0,2.0,3434.59096,3509.7484199999994,1.063912744132589e-05,-0.04794059284739259,-2.1883945490011567,-1.9089376380198948,-2.289699294216328,-2.154355374718184,-0.17809102147566494,-1.060841057570226
57,2024-08-08,000300.SH,3332.4281,3364.7855,3320.8432,3342.9369,9249569500.0,3.0,3428.3293550000003,3505.02977,0.013916155330153775,-0.046245789803947925,-2.2802264793995213,-1.8974263140578076,-2.4172801869120946,-2.1559034380691595,-0.23828405466032263,-1.1456787014421432
58,2024-08-09,000300.SH,3358.128,3366.6688,3331.6274,3331.6274,9151162600.0,4.0,3421.290655,3499.88424,0.10413913853953512,-0.04807497290253235,-1.9697969415993664,-1.8690224550344225,-2.2824824463135682,-2.2824824463135682,-0.2971887194916806,-1.2245290360514292
59,2024-08-12,000300.SH,3327.5561,3338.0771,3319.8908,3325.8645,7993875400.0,0.0,3413.7715450000005,3494.015821666667,0.017230619346045292,-0.04812551809981717,-2.307822378394065,-2.1846892503974202,-2.3975336573630432,-2.3276201161869627,-0.3596514617257655,-1.2987949642250154
60,2024-08-13,000300.SH,3328.0138,3335.014,3310.1909,3334.3903,8448967900.0,1.0,3405.576925,3488.0729550000005,0.1445366661455406,-0.04405947266088662,-2.2677179137020502,-2.186789112485325,-2.4737671596101074,-2.1939996626580176,-0.4172857063491102,-1.3710162873380907
61,2024-08-14,000300.SH,3332.7866,3332.7866,3309.1,3309.2389,7874240700.0,2.0,3395.9596899999997,3481.9575850000006,0.6409134630737765,-0.04960390262766532,-2.1627153961790992,-2.1627153961790992,-2.431577447992905,-2.430000820743873,-0.46950416712188536,-1.4456497727119004
62,2024-08-15,000300.SH,3301.4455,3356.7644,3297.9711,3341.953,10476639900.0,3.0,3387.0107900000003,3476.249285,1.5347910577584447,-0.03863252430701324,-2.469947191892487,-1.8514594494690342,-2.5087923933024174,-2.017056909796892,-0.5155699654522605,-1.5132925396505206
63,2024-08-16,000300.SH,3342.0346,3356.9071,3335.6239,3345.634,9651908300.0,4.0,3377.3417099999997,3471.3133233333338,0.04157884827857814,-0.03620512227707811,-1.9723775517663307,-1.8086394269819495,-2.042955867218018,-1.9327501181573938,-0.5490892187275699,-1.5836655004665594
64,2024-08-19,000300.SH,3344.2614,3375.9621,3343.7116,3356.9677,10557111000.0,0.0,3369.4438499999997,3467.238195,0.22591763559092293,-0.03180355337542645,-1.9107064730442873,-1.5662018668081716,-1.91668137683217,-1.7726218604578772,-0.5742668254133488,-1.6370383830238615
65,2024-08-20,000300.SH,3361.6394,3362.3338,3321.6397,3332.7034,10166833100.0,1.0,3364.085125,3462.18812,0.5865404238776819,-0.03739967775061279,-1.6855745968462732,-1.6781400810497182,-2.113826903164708,-1.9953746387373457,-0.609060992060073,-1.6593897161629012
66,2024-08-21,000300.SH,3322.9134,3339.443,3307.9917,3321.635,8995475100.0,2.0,3359.2585599999998,3457.39583,0.09557950840353922,-0.03926678826358153,-2.0474674977374274,-1.8736593555730625,-2.2043686299447365,-2.0609098271914292,-0.6333896427349572,-1.665299463649098
67,2024-08-22,000300.SH,3322.8723,3327.6962,3305.2453,3313.1357,10036650400.0,3.0,3354.9517650000003,3452.389386666667,0.04824281157057645,-0.040335452079789544,-2.0016565750704216,-1.9517862081057336,-2.1838877487030786,-2.102315339760486,-0.6626850706312428,-1.6700131555175872
68,2024-08-23,000300.SH,3305.9307,3336.2414,3305.6403,3327.1905,8952577400.0,4.0,3350.8466350000003,3447.9373600000004,0.33123296393916335,-0.035020027161978426,-2.126853932601735,-1.8183804218746176,-2.1298093479341134,-1.9104918841054463,-0.681645047395115,-1.669742214395255
69,2024-08-26,000300.SH,3330.7184,3336.5271,3311.5701,3324.2231,9399077200.0,0.0,3347.52069,3443.675666666667,0.000672548369653467,-0.034687519449905654,-1.8284734058307945,-1.7702496178221578,-2.0204073256279735,-1.8935793624566364,-0.6962407292533315,-1.6600548317919075
70,2024-08-27,000300.SH,3315.686,3320.5667,3299.5635,3305.3338,9580815700.0,1.0,3344.318275,3438.9520916666665,0.36543561004215636,-0.03885436263868084,-1.9256716303158312,-1.877593715484645,-2.08448823077598,-2.0276472055233734,-0.7114243590794183,-1.643626005943674
71,2024-08-28,000300.SH,3298.9089,3305.3496,3274.5881,3286.4956,9269665000.0,2.0,3336.5388350000003,3433.4658283333333,0.36919507934782203,-0.04280521073503013,-2.0296047033520965,-1.9673387359420127,-2.2647279260122324,-2.149611245071407,-0.7287651495141316,-1.6658143845430295
72,2024-08-29,000300.SH,3273.541,3290.7857,3269.5288,3277.6812,13070233300.0,3.0,3329.459565,3428.1806216666664,0.06154354655106063,-0.04390066868574114,-2.2089916987031835,-2.045521177120075,-2.247025206197995,-2.169744819751484,-0.7430908937448564,-1.67891364650575
73,2024-08-30,000300.SH,3273.7532,3351.6254,3273.6496,3321.4323,18869544300.0,4.0,3326.3115850000004,3423.6670700000004,2.7275002836371143,-0.02986118916054547,-2.163431289738827,-1.4343753296102904,-2.1644012147887066,-1.7170494997217929,-0.7599060210365797,-1.671368604480409
74,2024-09-02,000300.SH,3307.5432,3307.7627,3264.7565,3265.011,14761235300.0,0.0,3322.39611,3418.5153483333333,3.7750949513985343,-0.044903805509655836,-1.7891980274748909,-1.7871836066188531,-2.1818650928096237,-2.179529465894538,-0.7707715580360109,-1.6528881792888677
75,2024-09-03,000300.SH,3261.741,3281.5935,3261.1877,3273.4282,12289730600.0,1.0,3318.9185749999997,3414.0245333333337,0.13533858529007659,-0.04118199267773291,-2.152046104986622,-1.9726328554814232,-2.1570464500792417,-2.0464252245122667,-0.7758122018778587,-1.6353144827940926
76,2024-09-04,000300.SH,3253.898,3272.9861,3249.9809,3252.1649,10483248200.0,2.0,3314.4523700000004,3409.1585733333336,0.5055590187607525,-0.04605056349134018,-2.159569567120824,-1.989997145304919,-2.194367799186619,-2.1749658592740047,-0.7802855402842437,-1.621624398537442
77,2024-09-05,000300.SH,3252.96,3266.882,3247.1725,3257.7578,9710945000.0,3.0,3310.193415,3404.6856933333333,0.071399105894706,-0.04315461295620647,-2.109422857194565,-1.987773721251193,-2.1599934917493884,-2.0675001288201154,-0.7836579172140303,-1.6093226214641791
78,2024-09-06,000300.SH,3261.1542,3274.8144,3231.0685,3231.3457,8840041700.0,4.0,3305.17933,3399.5159033333334,0.8290555986028846,-0.04946886795512189,-1.9738194812249166,-1.8568235556910955,-2.2314953803210367,-2.22912123714905,-0.788788841855141,-1.5967561270209745
79,2024-09-09,000300.SH,3214.7996,3222.9278,3180.9277,3192.9516,10867306900.0,0.0,3298.533685,3393.79512,1.8308791672063158,-0.05917962425498459,-2.286926541488636,-2.219003548102262,-2.56997578236409,-2.4694985204637443,-0.7911573033854374,-1.5872058528159907
80,2024-09-10,000300.SH,3193.4557,3205.0972,3171.7932,3195.7552,9729007800.0,1.0,3291.60193,3387.964536666667,0.029144778345916868,-0.056732983650347395,-2.3876186283100385,-2.292303808146841,-2.5649804194697023,-2.3687914643736665,-0.7950768779311498,-1.584046042118769
81,2024-09-11,000300.SH,3187.0508,3197.3363,3174.0343,3186.1299,10248211000.0,2.0,3285.44648,3382.2542183333335,0.08260282073219556,-0.05798627355396643,-2.361042604353278,-2.2786551754727893,-2.465305495610183,-2.3684190647349848,-0.7974523321092641,-1.5728877175565898
82,2024-09-12,000300.SH,3189.4271,3201.5544,3171.8775,3172.4747,9286865700.0,3.0,3276.972565,3376.7407683333336,0.18880894517784572,-0.060492078707644906,-2.2640196017687635,-2.1689957323666564,-2.401530086250815,-2.3968507054482497,-0.7963170169447585,-1.5780541492025135
83,2024-09-13,000300.SH,3174.0344,3188.9145,3159.247,3159.247,8833667700.0,4.0,3267.653215,3371.134555,0.1752394338323032,-0.06285348494492242,-2.304306638556825,-2.1903237956057398,-2.417579391552767,-2.417579391552767,-0.7945025369042935,-1.5871784816619245
84,2024-09-18,000300.SH,3158.8179,3179.9012,3145.7908,3171.0102,8472281400.0,2.0,3258.3553399999996,3366.0378883333333,0.2752746747118171,-0.057939837519149114,-2.347601289638188,-2.1894292137221725,-2.4453337817132197,-2.25613167144792,-0.7929862281451472,-1.6008470568489206
85,2024-09-19,000300.SH,3178.3959,3213.8378,3149.7925,3196.0357,12543927200.0,3.0,3251.5219549999997,3361.673445,1.052946262164623,-0.049272407837936204,-2.143817850879568,-1.882350144282553,-2.354835471235054,-2.013682670462321,-0.7917131566650514,-1.604340512098712
86,2024-09-20,000300.SH,3192.4322,3207.9875,3173.2238,3201.0497,11806409800.0,4.0,3245.49269,3357.0198600000003,0.07482381658493394,-0.04646089880445339,-1.9897388061933026,-1.8766560270140666,-2.1293786238494348,-1.9270919366647787,-0.793231505697189,-1.604003547226131
87,2024-09-23,000300.SH,3200.8678,3230.1613,3198.0248,3212.7639,9534485500.0,0.0,3240.4741,3352.9973,0.27202742332099245,-0.04182329642794525,-1.8850062344465173,-1.67493005558915,-1.9053945996637653,-1.799694229008277,-0.7940207239584695,-1.6009725695488959
88,2024-09-24,000300.SH,3244.6468,3351.9684,3222.4885,3351.909,20407221700.0,1.0,3241.710025,3351.1681666666673,28.045450570918042,0.00022106719104750884,-1.5579231588006386,-0.7897643024169143,-1.7165221210543462,-0.7901894604099862,-0.7954920060867549,-1.578943249122218
89,2024-09-25,000300.SH,3403.7021,3465.4882,3393.438,3401.533,24156425500.0,2.0,3245.57552,3349.890671666667,3.0558959224648734,0.015416123508185822,-0.4115563174641721,0.0308814474542377,-0.4850554614933147,-0.42708880383059683,-0.7968890715766197,-1.543868773330336
90,2024-09-26,000300.SH,3399.3188,3545.3249,3391.6772,3545.3204,24313401000.0,3.0,3257.57485,3351.11625,23.685779602188358,0.0579520779083686,-0.44098968439766806,0.6070224006178723,-0.49584005810708615,0.6069901002250628,-0.7869810842677131,-1.4584086318104028
91,2024-09-27,000300.SH,3617.9203,3708.4951,3596.5833,3703.6849,26548777400.0,4.0,3278.434315,3355.1207633333333,24.07219521331377,0.10389019092128482,1.110099876557183,1.7540586994120444,0.9584004038202354,1.7198596646949225,-0.7583235732176996,-1.3035405099114994
92,2024-09-30,000300.SH,3846.6515,4038.6968,3796.5045,4017.8545,51021770700.0,0.0,3315.44298,3364.654791666667,78.57609542843348,0.19413572826286096,2.5537064777051244,3.84051285130767,2.2176947178909203,3.700858277722497,-0.6759296359554526,-1.005675133029295
93,2024-10-08,000300.SH,4450.3675,4450.3675,4094.3519,4256.0962,58986789400.0,1.0,3362.1761749999996,3378.405386666667,28.96033396667543,0.2597944038324289,5.90834956329714,5.90834956329714,3.7594098345170655,4.735711862219566,-0.5621027794907834,-0.6600636489506672
94,2024-10-09,000300.SH,4168.8436,4197.6,3942.5118,3955.9839,48226929500.0,2.0,3396.7248200000004,3387.642445,37.78799078720709,0.16776902055848467,4.048067055075629,4.215851578414496,2.727492394150504,2.806097848132001,-0.509995269257238,-0.45700247599522015
95,2024-10-10,000300.SH,3979.6116,4098.4967,3912.7708,3997.7879,39505309900.0,3.0,3432.942805,3396.9420583333335,0.6818904509710634,0.1768784487190999,2.813219794035848,3.481514623140393,2.4374842223518307,2.915395149082466,-0.46216998796837466,-0.2597971688242088
96,2024-10-11,000300.SH,3969.7576,3978.2389,3847.1228,3887.167,27409650500.0,4.0,3464.69291,3404.5787466666666,5.100682649079412,0.1417468324989759,2.6818985835063702,2.728565859794333,2.0071161687681682,2.227454294424666,-0.42792629011217365,-0.09715573971348075
97,2024-10-14,000300.SH,3915.2186,3979.5431,3868.779,3961.3424,30757899300.0,0.0,3499.8721399999995,3412.798303333334,2.2576682351415776,0.1607314725077349,2.2941050686374824,2.638226634107084,2.0456636839118767,2.5408569945973705,-0.39373018873156934,0.0720951963888354
